Grism calibration created 2021/11/18 using Iowa Robotic Telescope, SBIG Aluma AC4, Filter: 9
-3.896e+00, -1.140e-08, 2.506e-05, 1.795e-01, 3.792e+02
1648, 3248, 2113, 2313
493.43 7822.5977
493.62 7832.1888
493.82 7841.7438
494.02 7851.2625
494.22 7860.7449
494.41 7870.1905
494.61 7879.5994
494.81 7888.9712
495.00 7898.3059
495.20 7907.6031
495.40 7916.8629
495.60 7926.0848
495.79 7935.2689
495.99 7944.4149
496.19 7953.5226
496.39 7962.5919
496.58 7971.6226
496.78 7980.6145
496.98 7989.5674
497.18 7998.4812
497.37 8007.3558
497.57 8016.1909
497.77 8024.9864
497.96 8033.7421
498.16 8042.4579
498.36 8051.1336
498.56 8059.7691
498.75 8068.3642
498.95 8076.9187
499.15 8085.4325
499.35 8093.9055
499.54 8102.3375
499.74 8110.7284
499.94 8119.0780
500.14 8127.3861
500.33 8135.6527
500.53 8143.8776
500.73 8152.0607
500.93 8160.2017
501.12 8168.3007
501.32 8176.3574
501.52 8184.3717
501.72 8192.3436
501.91 8200.2728
502.11 8208.1593
502.31 8216.0028
502.51 8223.8034
502.71 8231.5609
502.90 8239.2751
503.10 8246.9460
503.30 8254.5734
503.50 8262.1572
503.69 8269.6974
503.89 8277.1937
504.09 8284.6462
504.29 8292.0546
504.48 8299.4189
504.68 8306.7390
504.88 8314.0148
505.08 8321.2462
505.27 8328.4330
505.47 8335.5753
505.67 8342.6728
505.87 8349.7256
506.06 8356.7334
506.26 8363.6963
506.46 8370.6142
506.66 8377.4869
506.86 8384.3144
507.05 8391.0966
507.25 8397.8335
507.45 8404.5248
507.65 8411.1707
507.84 8417.7709
508.04 8424.3255
508.24 8430.8343
508.44 8437.2974
508.64 8443.7145
508.83 8450.0857
509.03 8456.4109
509.23 8462.6901
509.43 8468.9231
509.62 8475.1100
509.82 8481.2506
510.02 8487.3449
510.22 8493.3929
510.41 8499.3946
510.61 8505.3497
510.81 8511.2585
511.01 8517.1207
511.21 8522.9363
511.40 8528.7053
511.60 8534.4277
511.80 8540.1034
512.00 8545.7324
512.19 8551.3146
512.39 8556.8501
512.59 8562.3388
512.79 8567.7806
512.99 8573.1755
513.18 8578.5236
513.38 8583.8248
513.58 8589.0790
513.78 8594.2863
513.98 8599.4466
514.17 8604.5600
514.37 8609.6263
514.57 8614.6457
514.77 8619.6180
514.96 8624.5433
515.16 8629.4215
515.36 8634.2527
515.56 8639.0369
515.76 8643.7741
515.95 8648.4642
516.15 8653.1072
516.35 8657.7032
516.55 8662.2522
516.74 8666.7541
516.94 8671.2091
517.14 8675.6170
517.34 8679.9779
517.54 8684.2919
517.73 8688.5588
517.93 8692.7789
518.13 8696.9519
518.33 8701.0781
518.53 8705.1574
518.72 8709.1898
518.92 8713.1754
519.12 8717.1141
519.32 8721.0061
519.51 8724.8513
519.71 8728.6498
519.91 8732.4015
520.11 8736.1066
520.31 8739.7651
520.50 8743.3770
520.70 8746.9423
520.90 8750.4612
521.10 8753.9335
521.29 8757.3595
521.49 8760.7390
521.69 8764.0722
521.89 8767.3592
522.09 8770.5999
522.28 8773.7944
522.48 8776.9428
522.68 8780.0451
522.88 8783.1013
523.08 8786.1116
523.27 8789.0760
523.47 8791.9946
523.67 8794.8673
523.87 8797.6943
524.06 8800.4757
524.26 8803.2115
524.46 8805.9017
524.66 8808.5464
524.86 8811.1458
525.05 8813.6998
525.25 8816.2086
525.45 8818.6722
525.65 8821.0907
525.84 8823.4642
526.04 8825.7927
526.24 8828.0763
526.44 8830.3151
526.64 8832.5092
526.83 8834.6587
527.03 8836.7636
527.23 8838.8241
527.43 8840.8401
527.63 8842.8119
527.82 8844.7395
528.02 8846.6229
528.22 8848.4623
528.42 8850.2578
528.61 8852.0094
528.81 8853.7173
529.01 8855.3815
529.21 8857.0022
529.41 8858.5794
529.60 8860.1132
529.80 8861.6037
530.00 8863.0511
530.20 8864.4554
530.39 8865.8168
530.59 8867.1353
530.79 8868.4110
530.99 8869.6441
531.18 8870.8346
531.38 8871.9827
531.58 8873.0884
531.78 8874.1520
531.98 8875.1734
532.17 8876.1528
532.37 8877.0903
532.57 8877.9860
532.77 8878.8401
532.96 8879.6526
533.16 8880.4237
533.36 8881.1535
533.56 8881.8420
533.75 8882.4895
533.95 8883.0960
534.15 8883.6616
534.35 8884.1865
534.55 8884.6708
534.74 8885.1147
534.94 8885.5181
535.14 8885.8813
535.34 8886.2044
535.53 8886.4875
535.73 8886.7307
535.93 8886.9342
536.13 8887.0981
536.32 8887.2224
536.52 8887.3074
536.72 8887.3532
536.92 8887.3599
537.11 8887.3276
537.31 8887.2564
537.51 8887.1465
537.71 8886.9980
537.90 8886.8111
538.10 8886.5858
538.30 8886.3224
538.50 8886.0209
538.69 8885.6815
538.89 8885.3042
539.09 8884.8894
539.29 8884.4370
539.48 8883.9472
539.68 8883.4201
539.88 8882.8560
540.08 8882.2549
540.27 8881.6169
540.47 8880.9422
540.67 8880.2310
540.87 8879.4833
541.06 8878.6993
541.26 8877.8792
541.46 8877.0231
541.66 8876.1311
541.85 8875.2033
542.05 8874.2400
542.25 8873.2412
542.45 8872.2071
542.64 8871.1378
542.84 8870.0335
543.04 8868.8943
543.24 8867.7203
543.43 8866.5117
543.63 8865.2686
543.83 8863.9912
544.03 8862.6797
544.22 8861.3340
544.42 8859.9545
544.62 8858.5412
544.81 8857.0943
545.01 8855.6139
545.21 8854.1001
545.41 8852.5532
545.60 8850.9732
545.80 8849.3602
546.00 8847.7146
546.20 8846.0362
546.39 8844.3254
546.59 8842.5823
546.79 8840.8069
546.98 8838.9995
547.18 8837.1601
547.38 8835.2890
547.58 8833.3862
547.77 8831.4519
547.97 8829.4863
548.17 8827.4894
548.36 8825.4615
548.56 8823.4026
548.76 8821.3129
548.96 8819.1926
549.15 8817.0417
549.35 8814.8605
549.55 8812.6491
549.74 8810.4075
549.94 8808.1360
550.14 8805.8346
550.34 8803.5036
550.53 8801.1430
550.73 8798.7531
550.93 8796.3338
551.12 8793.8854
551.32 8791.4080
551.52 8788.9018
551.71 8786.3668
551.91 8783.8032
552.11 8781.2112
552.30 8778.5909
552.50 8775.9424
552.70 8773.2658
552.90 8770.5613
553.09 8767.8291
553.29 8765.0692
553.49 8762.2817
553.68 8759.4669
553.88 8756.6248
554.08 8753.7556
554.27 8750.8594
554.47 8747.9363
